version,W,n,cls,stratum_ceiling,target_alloc,mean_realized,mean_shortfall,sampling_fraction,fpc_sd_factor
v3,9,5000,Forest,127641,500,500.0,0.0,0.00392,0.998
v3,9,5000,Urban,7341,500,500.0,0.0,0.06811,0.9654
v3,9,5000,Water,20830,500,500.0,0.0,0.024,0.9879
v3,9,5000,Agriculture,37715,500,500.0,0.0,0.01326,0.9934
v3,9,5000,Grass/Shrub,21291,500,500.0,0.0,0.02348,0.9882
v3,9,5000,Wetland,27198,500,500.0,0.0,0.01838,0.9908
v3,9,5000,Beaver,94,500,94.0,406.0,1.0,0.0
v3,9,5000,Insect/Disease,854,500,500.0,0.0,0.58548,0.6442
v4,1,20,Harvest,232769,2,2.0,0.0,1e-05,1.0
v4,1,20,Development,12596,2,2.0,0.0,0.00016,1.0
v4,1,20,Forest,10569560,2,2.0,0.0,0.0,1.0
v4,1,20,Urban,658790,2,2.0,0.0,0.0,1.0
v4,1,20,Water,1725908,2,2.0,0.0,0.0,1.0
v4,1,20,Agriculture,3110297,2,2.0,0.0,0.0,1.0
v4,1,20,Grass/Shrub,1768935,2,2.0,0.0,0.0,1.0
v4,1,20,Wetland,2247007,2,2.0,0.0,0.0,1.0
v4,1,20,Beaver,8021,2,2.0,0.0,0.00025,0.9999
v4,1,20,Insect/Disease,68738,2,2.0,0.0,3e-05,1.0
v4,1,50,Harvest,232769,5,5.0,0.0,2e-05,1.0
v4,1,50,Development,12596,5,5.0,0.0,0.0004,0.9998
v4,1,50,Forest,10569560,5,5.0,0.0,0.0,1.0
v4,1,50,Urban,658790,5,5.0,0.0,1e-05,1.0
v4,1,50,Water,1725908,5,5.0,0.0,0.0,1.0
v4,1,50,Agriculture,3110297,5,5.0,0.0,0.0,1.0
v4,1,50,Grass/Shrub,1768935,5,5.0,0.0,0.0,1.0
v4,1,50,Wetland,2247007,5,5.0,0.0,0.0,1.0
v4,1,50,Beaver,8021,5,5.0,0.0,0.00062,0.9998
v4,1,50,Insect/Disease,68738,5,5.0,0.0,7e-05,1.0
v4,1,100,Harvest,232769,10,10.0,0.0,4e-05,1.0
v4,1,100,Development,12596,10,10.0,0.0,0.00079,0.9996
v4,1,100,Forest,10569560,10,10.0,0.0,0.0,1.0
v4,1,100,Urban,658790,10,10.0,0.0,2e-05,1.0
v4,1,100,Water,1725908,10,10.0,0.0,1e-05,1.0
v4,1,100,Agriculture,3110297,10,10.0,0.0,0.0,1.0
v4,1,100,Grass/Shrub,1768935,10,10.0,0.0,1e-05,1.0
v4,1,100,Wetland,2247007,10,10.0,0.0,0.0,1.0
v4,1,100,Beaver,8021,10,10.0,0.0,0.00125,0.9994
v4,1,100,Insect/Disease,68738,10,10.0,0.0,0.00015,0.9999
v4,1,200,Harvest,232769,20,20.0,0.0,9e-05,1.0
v4,1,200,Development,12596,20,20.0,0.0,0.00159,0.9992
v4,1,200,Forest,10569560,20,20.0,0.0,0.0,1.0
v4,1,200,Urban,658790,20,20.0,0.0,3e-05,1.0
v4,1,200,Water,1725908,20,20.0,0.0,1e-05,1.0
v4,1,200,Agriculture,3110297,20,20.0,0.0,1e-05,1.0
v4,1,200,Grass/Shrub,1768935,20,20.0,0.0,1e-05,1.0
v4,1,200,Wetland,2247007,20,20.0,0.0,1e-05,1.0
v4,1,200,Beaver,8021,20,20.0,0.0,0.00249,0.9988
v4,1,200,Insect/Disease,68738,20,20.0,0.0,0.00029,0.9999
v4,1,500,Harvest,232769,50,50.0,0.0,0.00021,0.9999
v4,1,500,Development,12596,50,50.0,0.0,0.00397,0.9981
v4,1,500,Forest,10569560,50,50.0,0.0,0.0,1.0
v4,1,500,Urban,658790,50,50.0,0.0,8e-05,1.0
v4,1,500,Water,1725908,50,50.0,0.0,3e-05,1.0
v4,1,500,Agriculture,3110297,50,50.0,0.0,2e-05,1.0
v4,1,500,Grass/Shrub,1768935,50,50.0,0.0,3e-05,1.0
v4,1,500,Wetland,2247007,50,50.0,0.0,2e-05,1.0
v4,1,500,Beaver,8021,50,50.0,0.0,0.00623,0.9969
v4,1,500,Insect/Disease,68738,50,50.0,0.0,0.00073,0.9996
v4,1,1000,Harvest,232769,100,100.0,0.0,0.00043,0.9998
v4,1,1000,Development,12596,100,100.0,0.0,0.00794,0.9961
v4,1,1000,Forest,10569560,100,100.0,0.0,1e-05,1.0
v4,1,1000,Urban,658790,100,100.0,0.0,0.00015,0.9999
v4,1,1000,Water,1725908,100,100.0,0.0,6e-05,1.0
v4,1,1000,Agriculture,3110297,100,100.0,0.0,3e-05,1.0
v4,1,1000,Grass/Shrub,1768935,100,100.0,0.0,6e-05,1.0
v4,1,1000,Wetland,2247007,100,100.0,0.0,4e-05,1.0
v4,1,1000,Beaver,8021,100,100.0,0.0,0.01247,0.9938
v4,1,1000,Insect/Disease,68738,100,100.0,0.0,0.00145,0.9993
v4,1,2000,Harvest,232769,200,200.0,0.0,0.00086,0.9996
v4,1,2000,Development,12596,200,200.0,0.0,0.01588,0.9921
v4,1,2000,Forest,10569560,200,200.0,0.0,2e-05,1.0
v4,1,2000,Urban,658790,200,200.0,0.0,0.0003,0.9998
v4,1,2000,Water,1725908,200,200.0,0.0,0.00012,0.9999
v4,1,2000,Agriculture,3110297,200,200.0,0.0,6e-05,1.0
v4,1,2000,Grass/Shrub,1768935,200,200.0,0.0,0.00011,0.9999
v4,1,2000,Wetland,2247007,200,200.0,0.0,9e-05,1.0
v4,1,2000,Beaver,8021,200,200.0,0.0,0.02493,0.9875
v4,1,2000,Insect/Disease,68738,200,200.0,0.0,0.00291,0.9986
v4,1,5000,Harvest,232769,500,500.0,0.0,0.00215,0.9989
v4,1,5000,Development,12596,500,500.0,0.0,0.0397,0.98
v4,1,5000,Forest,10569560,500,500.0,0.0,5e-05,1.0
v4,1,5000,Urban,658790,500,500.0,0.0,0.00076,0.9996
v4,1,5000,Water,1725908,500,500.0,0.0,0.00029,0.9999
v4,1,5000,Agriculture,3110297,500,500.0,0.0,0.00016,0.9999
v4,1,5000,Grass/Shrub,1768935,500,500.0,0.0,0.00028,0.9999
v4,1,5000,Wetland,2247007,500,500.0,0.0,0.00022,0.9999
v4,1,5000,Beaver,8021,500,500.0,0.0,0.06234,0.9684
v4,1,5000,Insect/Disease,68738,500,500.0,0.0,0.00727,0.9964
v4,3,20,Harvest,25747,2,2.0,0.0,8e-05,1.0
v4,3,20,Development,1427,2,2.0,0.0,0.0014,0.9996
v4,3,20,Forest,1170848,2,2.0,0.0,0.0,1.0
v4,3,20,Urban,66681,2,2.0,0.0,3e-05,1.0
v4,3,20,Water,190998,2,2.0,0.0,1e-05,1.0
v4,3,20,Agriculture,344740,2,2.0,0.0,1e-05,1.0
v4,3,20,Grass/Shrub,195622,2,2.0,0.0,1e-05,1.0
v4,3,20,Wetland,249104,2,2.0,0.0,1e-05,1.0
v4,3,20,Beaver,885,2,2.0,0.0,0.00226,0.9994
v4,3,20,Insect/Disease,7628,2,2.0,0.0,0.00026,0.9999
v4,3,50,Harvest,25747,5,5.0,0.0,0.00019,0.9999
v4,3,50,Development,1427,5,5.0,0.0,0.0035,0.9986
v4,3,50,Forest,1170848,5,5.0,0.0,0.0,1.0
v4,3,50,Urban,66681,5,5.0,0.0,7e-05,1.0
v4,3,50,Water,190998,5,5.0,0.0,3e-05,1.0
v4,3,50,Agriculture,344740,5,5.0,0.0,1e-05,1.0
v4,3,50,Grass/Shrub,195622,5,5.0,0.0,3e-05,1.0
v4,3,50,Wetland,249104,5,5.0,0.0,2e-05,1.0
v4,3,50,Beaver,885,5,5.0,0.0,0.00565,0.9977
v4,3,50,Insect/Disease,7628,5,5.0,0.0,0.00066,0.9997
v4,3,100,Harvest,25747,10,10.0,0.0,0.00039,0.9998
v4,3,100,Development,1427,10,10.0,0.0,0.00701,0.9968
v4,3,100,Forest,1170848,10,10.0,0.0,1e-05,1.0
v4,3,100,Urban,66681,10,10.0,0.0,0.00015,0.9999
v4,3,100,Water,190998,10,10.0,0.0,5e-05,1.0
v4,3,100,Agriculture,344740,10,10.0,0.0,3e-05,1.0
v4,3,100,Grass/Shrub,195622,10,10.0,0.0,5e-05,1.0
v4,3,100,Wetland,249104,10,10.0,0.0,4e-05,1.0
v4,3,100,Beaver,885,10,10.0,0.0,0.0113,0.9949
v4,3,100,Insect/Disease,7628,10,10.0,0.0,0.00131,0.9994
v4,3,200,Harvest,25747,20,20.0,0.0,0.00078,0.9996
v4,3,200,Development,1427,20,20.0,0.0,0.01402,0.9933
v4,3,200,Forest,1170848,20,20.0,0.0,2e-05,1.0
v4,3,200,Urban,66681,20,20.0,0.0,0.0003,0.9999
v4,3,200,Water,190998,20,20.0,0.0,0.0001,1.0
v4,3,200,Agriculture,344740,20,20.0,0.0,6e-05,1.0
v4,3,200,Grass/Shrub,195622,20,20.0,0.0,0.0001,1.0
v4,3,200,Wetland,249104,20,20.0,0.0,8e-05,1.0
v4,3,200,Beaver,885,20,20.0,0.0,0.0226,0.9892
v4,3,200,Insect/Disease,7628,20,20.0,0.0,0.00262,0.9988
v4,3,500,Harvest,25747,50,50.0,0.0,0.00194,0.999
v4,3,500,Development,1427,50,50.0,0.0,0.03504,0.9827
